"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20241201","수인선","원인재","3204","3336","20241204",""
"20241201","수인선","연수","3858","3751","20241204",""
"20241201","수인선","송도","1742","1642","20241204",""
"20241201","수인선","인하대","6048","5192","20241204",""
"20241201","수인선","숭의","2411","2178","20241204",""
"20241201","수인선","신포","1404","1303","20241204",""
"20241201","수인선","인천","1141","1655","20241204",""
"20241201","신림선","샛강","1058","1226","20241204",""
"20241201","신림선","대방","2013","1509","20241204",""
"20241201","신림선","서울지방병무청","1843","2124","20241204",""
"20241201","신림선","보라매","2558","2304","20241204",""
"20241201","신림선","보라매공원","1099","1254","20241204",""
"20241201","신림선","보라매병원","2814","2875","20241204",""
"20241201","신림선","당곡","2895","2979","20241204",""
"20241201","신림선","신림","1533","1701","20241204",""
"20241201","신림선","서원","2290","2104","20241204",""
"20241201","신림선","서울대벤처타운","6779","6180","20241204",""
"20241201","신림선","관악산(서울대)","2735","2841","20241204",""
"20241201","안산선","산본","10776","11387","20241204",""
"20241201","안산선","대야미","3186","2946","20241204",""
"20241201","안산선","반월","2794","2874","20241204",""
"20241201","안산선","상록수","10074","10017","20241204",""
"20241201","안산선","한대앞","6424","6371","20241204",""
"20241201","안산선","중앙","13801","13550","20241204",""
"20241201","안산선","고잔","5350","5195","20241204",""
"20241201","안산선","초지","3004","2842","20241204",""
"20241201","안산선","안산","11701","10638","20241204",""
"20241201","안산선","신길온천","1581","1336","20241204",""
"20241201","안산선","정왕","6572","6878","20241204",""
"20241201","안산선","오이도","5663","5432","20241204",""
"20241201","안산선","수리산","2470","2205","20241204",""
"20241201","우이신설선","북한산우이","4111","4077","20241204",""
"20241201","우이신설선","솔밭공원","1712","1600","20241204",""
"20241201","우이신설선","4.19민주묘지","2078","1920","20241204",""
"20241201","우이신설선","가오리","2743","2629","20241204",""
"20241201","우이신설선","화계","2626","2417","20241204",""
"20241201","우이신설선","삼양","1473","1573","20241204",""
"20241201","우이신설선","삼양사거리","1791","1695","20241204",""
"20241201","우이신설선","솔샘","3318","3117","20241204",""
"20241201","우이신설선","북한산보국문","4415","3896","20241204",""
"20241201","우이신설선","정릉","3338","2782","20241204",""
"20241201","우이신설선","성신여대입구(돈암)","2574","2983","20241204",""
"20241201","우이신설선","보문","1164","1257","20241204",""
"20241201","우이신설선","신설동","1613","1604","20241204",""
"20241201","일산선","원흥","7148","6812","20241204",""
"20241201","일산선","삼송","12173","11973","20241204",""
"20241201","일산선","원당","6786","6573","20241204",""
"20241201","일산선","화정","11655","11832","20241204",""
"20241201","일산선","대곡","1846","1529","20241204",""
"20241201","일산선","백석","6655","6474","20241204",""
"20241201","일산선","마두","3839","3902","20241204",""
"20241201","일산선","정발산","5805","5570","20241204",""
"20241201","일산선","주엽","5667","5748","20241204",""
"20241201","일산선","대화","11102","9856","20241204",""
"20241201","장항선","봉명","623","663","20241204",""
"20241201","장항선","쌍용(나사렛대)","1627","1817","20241204",""
"20241201","장항선","아산","4310","2994","20241204",""
"20241201","장항선","탕정","1201","1467","20241204",""
"20241201","장항선","배방","994","1110","20241204",""
"20241201","장항선","온양온천","4717","4672","20241204",""
"20241201","장항선","신창(순천향대)","1013","2002","20241204",""
"20241201","중앙선","회기","19805","19687","20241204",""
"20241201","중앙선","중랑","3696","3711","20241204",""
"20241201","중앙선","상봉","4176","4096","20241204",""
"20241201","중앙선","망우","5312","5517","20241204",""
"20241201","중앙선","양원","1668","1635","20241204",""
"20241201","중앙선","구리","5594","6052","20241204",""
"20241201","중앙선","도농","5721","5519","20241204",""
"20241201","중앙선","양정","386","293","20241204",""
"20241201","중앙선","덕소","3583","3592","20241204",""
"20241201","중앙선","도심","1436","1216","20241204",""
"20241201","중앙선","팔당","862","827","20241204",""
"20241201","중앙선","운길산","724","628","20241204",""
"20241201","중앙선","양수","1510","1422","20241204",""
"20241201","중앙선","신원","137","126","20241204",""
"20241201","중앙선","국수","497","466","20241204",""
"20241201","중앙선","아신","456","429","20241204",""
"20241201","중앙선","오빈","266","217","20241204",""
"20241201","중앙선","양평","2502","2374","20241204",""
"20241201","중앙선","원덕","305","297","20241204",""
"20241201","중앙선","용문","1833","1611","20241204",""
"20241201","중앙선","지평","47","62","20241204",""
"20241201","2호선","교대(법원.검찰청)","11396","13737","20241204",""
"20241201","2호선","강남","36314","35089","20241204",""
"20241201","1호선","제기동","11982","12844","20241204",""
"20241201","1호선","신설동","9996","9998","20241204",""
"20241201","1호선","동대문","12061","12964","20241204",""
"20241201","1호선","종로5가","12813","12225","20241204",""
"20241201","1호선","종로3가","16922","15238","20241204",""
"20241202","2호선","신도림","53571","51717","20241205",""
"20241202","2호선","구로디지털단지","63294","62812","20241205",""
"20241202","2호선","신대방","27306","26184","20241205",""
"20241202","2호선","신림","57854","56543","20241205",""
"20241202","2호선","봉천","26874","25374","20241205",""
"20241202","2호선","서울대입구(관악구청)","50339","49108","20241205",""
"20241202","2호선","낙성대(강감찬)","29195","29006","20241205",""
"20241202","2호선","사당","42679","46239","20241205",""
"20241202","2호선","방배","20063","20768","20241205",""
"20241202","2호선","서초","24198","23888","20241205",""
"20241202","2호선","교대(법원.검찰청)","34761","41546","20241205",""
"20241202","2호선","강남","85172","83889","20241205",""
"20241202","2호선","역삼","59837","67186","20241205",""
"20241202","2호선","선릉","66863","59286","20241205",""
"20241202","1호선","서울역","56037","53045","20241205",""
"20241202","1호선","시청","28366","28036","20241205",""
"20241202","1호선","종각","43248","42703","20241205",""
"20241202","1호선","종로3가","25920","23078","20241205",""
"20241202","1호선","종로5가","24799","24400","20241205",""
"20241202","1호선","동대문","12363","11898","20241205",""
"20241202","1호선","신설동","15855","15169","20241205",""
"20241202","1호선","제기동","18664","18833","20241205",""
"20241202","1호선","청량리(서울시립대입구)","24444","24142","20241205",""
"20241202","1호선","동묘앞","9052","9110","20241205",""
"20241202","2호선","시청","30289","29060","20241205",""
"20241202","2호선","을지로입구","54541","56066","20241205",""
"20241202","2호선","을지로3가","27198","26860","20241205",""
"20241202","2호선","을지로4가","15563","15749","20241205",""
"20241202","2호선","동대문역사문화공원(DDP)","15040","16965","20241205",""
"20241202","2호선","신당","15780","16370","20241205",""
"20241202","2호선","상왕십리","16091","15951","20241205",""
"20241202","2호선","왕십리(성동구청)","16430","14412","20241205",""
"20241202","2호선","한양대","15187","16924","20241205",""
"20241202","2호선","뚝섬","26278","28051","20241205",""
"20241202","2호선","성수","47843","51226","20241205",""
"20241202","2호선","건대입구","36494","37972","20241205",""
"20241202","2호선","구의(광진구청)","27754","27179","20241205",""
"20241202","2호선","강변(동서울터미널)","28929","25983","20241205",""
"20241202","2호선","잠실나루","17351","16898","20241205",""
"20241202","2호선","잠실(송파구청)","80572","80060","20241205",""
"20241202","2호선","잠실새내","25429","24505","20241205",""
"20241202","2호선","종합운동장","8531","9743","20241205",""
"20241202","2호선","삼성(무역센터)","57487","57461","20241205",""
"20241202","중앙선","지평","59","55","20241205",""
"20241202","중앙선","용문","1852","1845","20241205",""
"20241202","중앙선","원덕","394","323","20241205",""
"20241202","중앙선","양평","3189","3196","20241205",""
"20241202","중앙선","오빈","291","295","20241205",""
"20241202","중앙선","아신","501","527","20241205",""
"20241202","중앙선","국수","789","741","20241205",""
"20241202","중앙선","신원","166","159","20241205",""
"20241202","중앙선","양수","1890","1837","20241205",""
"20241202","중앙선","운길산","572","534","20241205",""
"20241202","중앙선","팔당","684","706","20241205",""
"20241202","중앙선","도심","2862","2270","20241205",""
"20241202","중앙선","덕소","6089","6018","20241205",""
"20241202","중앙선","양정","565","495","20241205",""
"20241202","중앙선","도농","11065","10055","20241205",""
"20241202","중앙선","구리","9128","9420","20241205",""
"20241202","중앙선","양원","3447","3406","20241205",""
"20241202","중앙선","망우","8133","7782","20241205",""
"20241202","중앙선","상봉","6210","6316","20241205",""
"20241202","중앙선","중랑","5914","5642","20241205",""
"20241202","중앙선","회기","29426","29008","20241205",""
"20241202","장항선","신창(순천향대)","2615","3329","20241205",""
"20241202","장항선","온양온천","5034","5017","20241205",""
"20241202","장항선","배방","1392","1355","20241205",""
"20241202","장항선","탕정","2069","1865","20241205",""
"20241202","장항선","아산","4877","4143","20241205",""
"20241202","장항선","쌍용(나사렛대)","3331","3503","20241205",""
"20241202","장항선","봉명","1583","1598","20241205",""
"20241202","일산선","대화","15147","11217","20241205",""
"20241202","일산선","주엽","10907","11108","20241205",""
"20241202","일산선","정발산","7212","7122","20241205",""
"20241202","일산선","마두","9047","9201","20241205",""
"20241202","일산선","백석","11256","11450","20241205",""
"20241202","일산선","대곡","3519","2450","20241205",""
"20241202","일산선","화정","18952","19146","20241205",""
"20241202","일산선","원당","12524","11814","20241205",""
"20241202","일산선","삼송","21257","20475","20241205",""
"20241202","일산선","원흥","12593","12137","20241205",""
"20241202","우이신설선","신설동","2828","2665","20241205",""
"20241202","우이신설선","보문","1853","1817","20241205",""
"20241202","우이신설선","성신여대입구(돈암)","3905","4104","20241205",""
"20241202","우이신설선","정릉","5358","4928","20241205",""
